district,province,city_muni_council_,new_district_,audited_,district_2,ï__objectid,provno,distno,shape__area,shape__length,population_2019_projection_scale,pop_density_km2_scale,poverty_incidence_3_scale,local_taxes_scale,fees_and_charges_scale,other_receipts_scale,lgef_scale,est_revenue_scale,%_of_revenue_raised_via_osr_scale,regular_radio_listener_pct_scale,comm_risk_index_scale,comm_risk_pct_scale,female_literacy_pct_scale,has_no_soap_pct_scale,male_literacy_pct_scale,has_no_drinkwater_pct_scale,has_no_water_handwashing_pct_scale,prox_risk_index_scale,socioecon_risk_index_scale,time_to_water_greater_30_pct_scale,shares_toilet_with_others_pct_scale,wash_risk_index_scale,educ_scale,land_scale,stunt_scale,supplies_contracts_loans_scale,personal_emoluments_scale,statutory_obligations_scale,third_party_payments_scale,total_debts_scale,nr_wards_scale,nr_wdc_scale,pct_wards_wdc_scale,nr_remaining_scale,osr_rate_scale,lgef_per_inh_scale,debt_per_inh_scale,population_2019_projection_standard,pop_density_km2_standard,poverty_incidence_3_standard,local_taxes_standard,fees_and_charges_standard,other_receipts_standard,lgef_standard,est_revenue_standard,%_of_revenue_raised_via_osr_standard,regular_radio_listener_pct_standard,comm_risk_index_standard,comm_risk_pct_standard,female_literacy_pct_standard,has_no_soap_pct_standard,male_literacy_pct_standard,has_no_drinkwater_pct_standard,has_no_water_handwashing_pct_standard,prox_risk_index_standard,socioecon_risk_index_standard,time_to_water_greater_30_pct_standard,shares_toilet_with_others_pct_standard,wash_risk_index_standard,educ_standard,land_standard,stunt_standard,supplies_contracts_loans_standard,personal_emoluments_standard,statutory_obligations_standard,third_party_payments_standard,total_debts_standard,nr_wards_standard,nr_wdc_standard,pct_wards_wdc_standard,nr_remaining_standard,osr_rate_standard,lgef_per_inh_standard,debt_per_inh_standard,zmb_score1,zmb_score2,zmb_score_tot
Kawambwa,Luapula,"","","",Kawambwa,40,104,104004,0.659362901534649,5.01631551368797,,,,1.0209312383531814,1.1449799497805035,1.0131739072820216,1.2953026560815446,1.0951268151721856,2.308510267361755,2.0951283959109217,3.734694529881014,3.663446524696571,2.7009673605940803,3.559321331108036,3.1736616065459713,1.4583991582486435,2.4598559021037123,3.885052780669224,2.467593007126769,3.57490406497846,4.507609753471879,4.589196558938294,3.2149565449768662,4.313419058042506,2.353930858562735,1.004144034219233,1.1657153352944176,1.027306007390659,1.0343869439761377,4.970872844025935,2.655172413793103,3.2857142857142856,5,1,2.308510267361755,,,,,,589467,4672039,321000,9000973,17783479,31.3915291827881,51.6546592712402,2.26470184326172,22.0607128143311,56.6311264038086,57.5827903747559,81.0761795043945,91.9872436523438,69.630500793457,2.15668058395386,3.37994074821472,15.9717273712158,22.2546710968018,1.44329476356506,1.504957681312818,80.77143107519863,44.9831754044335,33273.48,1402596.02,6289185.81,29269.42,7754324.73,16,16,100,0,0.313915291827881,,,3.6542551336808775,3.214762830767994,3.4345089822244357
Lunga,Luapula,"",X,"",Lunga,41,104,104005,0.314755373826472,2.53353131996187,,,,1.0001961299543969,1.010057802021802,1.0046785871777666,1.1979191149661865,1.0156421260871047,1,3.2675817497461352,2.2309008123192826,3.0763789189779693,1.5321279465414972,2.939769420211162,1.7758728665371613,1.1466667160178279,2.3103024066682134,4.290626549925973,1.1189872996572987,3.383364862935275,3.4318901995131057,3.571919834884154,2.64149129527474,4.581135182456689,2.361994327437489,1.0056045096534982,1.0221056803181185,1.016447833890555,1,4.986080232807346,1.6896551724137931,2.2857142857142856,5,,1,,,,,,8000,372649,114000.08,8007368.73,10102018,4.89653730571456,35.9443435668945,3.76773905754089,30.3877067565918,42.6729393005371,65.035285949707,71.7360229492188,97.2883605957031,71.1219024658203,1.77163147926331,4.59278869628906,17.5274810791016,37.6926002502441,2.4167160987854,1.2037221867921593,86.01549251217503,44.84609643356269,45000,187100,3824808.56,0,4056908.56,9,9,100,,0.0489653730571456,,,3,2.52688335103447,2.7634416755172353
Mansa,Luapula,X,"","",Mansa,42,104,104006,0.635171496485242,5.25686179624528,,,,1.1324067259935031,1.4551121287271638,1.1545748714476276,1.7480152896206997,1.3131828336247717,3.559044355230757,1.712261216850255,4.6774774736092875,4.206911440375189,3.2301251771780155,2.9595329037661533,3.5762189360901684,1.4990075369317726,3.0454155103196276,2.758668221981422,3.2509895559701647,4.38493243186024,3.8361217499419356,4.49532988489649,3.3932264642274608,3.7522064748637507,2.5558220781531467,1.3833366609382889,2.064315656636044,1.189000754242465,1.3113580253048867,4.775159418988125,2.931034482758621,3.5714285714285716,5,1,3.559044355230757,,,,,,3715533,14554621,3766425,13620000,38856579,56.71260714948681,56.7848968505859,1.32239317893982,14.3521814346313,62.9502868652344,64.7975540161133,83.7661056518555,91.2966842651367,63.791088104248,3.2260627746582,2.67540502548218,9.39237117767334,31.8913688659668,1.53311479091644,1.5986010665249208,69.77831935346889,41.551024671396505,3077905.26,9008248.4,42987517.77,265021.19,55338692.62,18,18,100,0,0.567126071494868,,,4.2795221776153785,3.4186259011137783,3.849074039364578
Milenge,Luapula,"","","",Milenge,43,104,104007,0.503156487113245,4.3175866772467,,,,1.0005725211668806,1.0474498139732398,1.0328321676810508,1.2222114084092914,1.0377438969516415,1.7197400064866746,3.7127534086040486,1.5159226886923687,2.6488262722033142,1.6012459180877654,1.511336373174018,1.2162928997511493,1.0523180632989177,1.7927985479277577,3.3422286789827824,1.4433284975881726,3.4349890976709103,4.242606432517507,3.084956026839646,1,4.763278074687552,3.6928104575163396,1,1.0965027928505258,1.003048460968729,1,4.996183516826332,2.2413793103448274,2.857142857142857,5,1,1.7197400064866746,,,,,,18555,1564172,800000,8255223,12237950,19.469984760519498,29.9792556762695,4.48235750198364,36.4521331787109,43.4983406066895,82.2176895141602,67.9968566894531,98.8927917480469,76.2826385498047,2.67203426361084,4.30109739303589,17.1081695556641,26.0578022003174,2.88268661499023,0.34146341463414637,89.58333333333333,22.222222222222225,0,816788.82,783679.24,0,1600468.06,13,13,100,0,0.194699847605195,,,3.359870003243337,2.3447531006109377,2.852311551927137
Mwansabombwe,Luapula,"",X,"",Mwansabombwe,44,104,104008,0.100089266874534,1.70956382404307,,,,1.0003713988136445,1.0204670925271848,1.0336366830138863,1.2454024581005587,1.031439704175349,1.4108809639491147,1.7845312362854422,4.604324966831211,3.9391890207592066,2.2918554375970515,2.612157333122129,3.3743819472948924,1.2954483536172194,3.0991655174920005,4.248326676368549,2.429235158052251,2.899231502735855,4.596735862353336,4.308640641841173,3.210845784351909,2.8326175614699567,2.148602854958457,1,1.032228115904242,1.0026282390338177,1.0293859822798463,4.998710426268827,1.8275862068965516,2.428571428571429,5,1,1.4108809639491147,,,,,,12915,704348.43,819603.1,8491841.28,11628708,13.216141724428901,55.8165130615234,1.39550888538361,18.1495685577393,51.7455444335938,68.9760818481445,82.4174118041992,94.7582778930664,63.2550735473633,1.81179070472717,3.41443729400635,21.4597949981689,20.9755992889404,1.71175575256348,1.502798340340792,51.765281217825155,48.473751465706236,0,272775.16,688305.43,25012.71,986093.3,10,10,100,0,0.132161417244289,,,3.2054404819745574,2.9899861796871474,3.097713330830852
Mwense,Luapula,"","","",Mwense,45,104,104009,0.198787614510735,3.09346481081757,,,,1.0621103982984257,1.0458365751533534,1.0107927329800446,1.269227825149466,1.0710317653431607,1.8830055086864665,1.9752099728419115,4.3530974473032495,3.7954256390682213,2.4509867464579034,2.193716943754224,3.0964073733024042,1.3311435998778318,2.129281480532255,4.46987678441605,2.5136630401781344,2.3258345242089193,4.221306472422121,3.2256499580274376,3.3043295756933597,3.641239037736107,2.8997493364464364,1,1.0589961488552408,1.016495271337446,1.0209022367153082,4.984863635714693,3.0689655172413794,3.7142857142857144,5,1,1.8830055086864665,,,,,,1744239,1512765,262979.48,8734931.5,15454915,22.775819084090703,53.2615089416504,1.64661002159119,20.1887149810791,53.6458778381348,74.0094375610352,80.5599594116211,94.1512680053711,72.9271087646484,1.60145246982574,3.33850836753845,26.1171417236328,26.3634834289551,2.74805808067322,1.5519044302547587,67.60467344747597,35.704261280410584,0,499336.79,3835574.99,17791.53,4352703.31,19,19,100,0,0.227758190840907,,,3.441502754343233,2.9701789041562843,3.205840829249759
Nchelenge,Luapula,"","","",Nchelenge,46,104,104010,0.336709543096674,3.48319407315884,,,,1.0195019912345022,1.0757318766333563,1.1123428767316073,1.3724113535234734,1.0884653818389245,2.415629204982132,1.512804663306019,4.3043766581413045,3.8266576992167463,2.370023712644883,2.287648036840247,2.8693133585016866,1.3865721322741207,2.1124747771302514,4.389090906807935,2.4559681311381416,2.5961100772797456,4.203597728261207,3.4171620668458376,2.8434258310241156,3.4350815624931794,1.753691530467675,1.0089212485028658,1.2003598997929426,1.0035693624180146,1.0863508871117407,4.99148489301591,2.2413793103448274,2.857142857142857,5,1,2.415629204982132,,,,,,549387.15,2465400,2737385.55,9787713.04,17139713,33.5604960246417,59.45751953125,1.69530630111694,19.7457180023193,52.6790237426758,72.8795547485352,79.0424957275391,93.2086868286133,73.0947113037109,1.67815005779266,3.39039540290833,23.9218616485596,26.6176261901855,2.5648021697998,1.3097963556609085,63.566431566335936,55.18724398204953,71630.92,1695823.73,901903.33,73500,2742857.98,13,13,100,0,0.335604960246417,,,3.707814602491066,2.5960757852456275,3.1519451938683467
Samfya,Luapula,"","","",Samfya,47,104,104011,0.272469059102747,3.3621112037414,,,,1.0192104654532863,1.0208110851789813,1.13960529083471,1.2323831226109967,1.0623634045604544,2.3320364788604495,2.186621472994232,4.168032419301213,3.7746093307255535,2.1064456020682343,2.4075754681954846,2.882070320282743,1.49890883460934,2.7246808290888795,4.047333719232197,2.2801005916293136,3.609788934953838,3.9978434230650004,3.973864765476117,2.8849722106392504,4.059024380437151,2.005263066615658,1.0276882006578159,1.104779082764771,1.0040706326159596,1.0110759404535326,4.993988070044687,1.6896551724137931,2.2857142857142856,5,1,2.3320364788604495,,,,,,541212,715310,3401671,8359005,14617198,31.8678928752282,50.4286956787109,1.83158195018768,20.4839744567871,49.5313949584961,71.4369659423828,79.1277389526367,91.2983627319336,66.9895706176758,2.00261211395264,3.54855918884277,15.6883792877197,29.5704593658447,2.03209924697876,1.3316202485914894,75.78831202877781,50.910527867533816,222315.44,886838.41,1015671.9,9427.6,2134253.35,9,9,100,0,0.318678928752282,,,3.6660182394302248,2.7426364111998147,3.2043273253150195
Chifunabuli,Luapula,"",X,"",Chifunabuli,48,104,104012,0.253055273922627,2.46138734506558,,,,1.0004457498963566,1.047744425330469,1.0620141370397418,1.09134568264236,1.031345644487513,2.0756107507179005,2.225528499836651,3.7024655824611212,3.5919772576576925,1.4073677941985574,2.8763581944288212,2.5039559369310798,1.0929627823825765,3.2683690390349645,4.724163840438763,1.2885546070596465,3.1443914335272316,4.17826198625301,4.37619938232611,3.221515397870245,3.9608353552367506,2.509636118457135,1.0047356400310232,1.137955485095055,1.0036941683257659,1.0431582791142282,4.993830235445597,1.9655172413793105,2.571428571428571,5,1,2.0756107507179005,,,,,,15000,1573560,1511058,6920000,11619618,26.6757306479438,49.9073600769043,2.29691457748413,23.0744361877441,41.1830635070801,65.7980499267578,76.6011428833008,98.2016143798828,61.5677146911621,1.36003398895264,4.44029092788696,19.4685134887695,26.9812259674072,1.6471095085144,1.5084029803886583,73.86497146901718,42.3361859862287,38023.63,1167639.76,930229.35,36735.39,2172628.13,11,11,100,0,0.266757306479438,,,3.5378053753589502,2.878679673213012,3.208242524285981
Chilanga,Lusaka,"",X,"",Chilanga,49,105,105001,0.114374016561811,2.34983687805235,,,,1.2906100326289245,1.1184657557927977,1.0078796997233475,1.2525892384592767,1.1422374117638123,3.4492927040342756,1.437900985616567,4.908502087451105,4.631613091605066,4.2489711117487445,3.5885990038500264,4.231296287944472,2.6582201032628148,4.259053360594758,1.1945362244776199,4.175098004531055,4.271101393473032,2.7868171235650836,4.8334391484757315,3.233286834087893,1,2.6866603973046734,1.0291563741974519,1.0108737049886438,1.0596809386850576,1.048982652324125,4.945164578593834,1.8275862068965516,2.428571428571429,5,1,3.4492927040342756,,,,,,8151970,3827145.39,191999.5,8565168,22336283,54.49033256786729,60.4611930847168,1.09148478507996,8.32819366455078,75.1172637939453,57.2306137084961,88.1433944702148,71.5838775634766,51.6882514953613,4.71103954315186,1.84432220458984,10.3169498443604,46.9502105712891,1.20958161354065,1.5145863967544861,15.867708354555443,39.326773245820554,234103.77,92033.82,13637018.68,41692.97,14004849.24,10,10,100,0,0.544903325678673,,,4.224646352017138,3.7505893729042605,3.9876178624606995
Chirundu,Lusaka,"",X,"",Chirundu,50,105,105002,0.117852846311905,1.99110321222164,,,,1.021251465078724,1.1914298503595342,1.1781998215950078,1.3384196373615604,1.1401403256718907,3.233310587789229,2.8207284327639126,3.4605571688714827,3.4858061647441803,3.4164192157314064,2.2223372079370147,2.8688155481251822,2.282647896176822,3.161898787198354,1.2238608554147419,3.4208543117387418,2.0628815626217114,2.227314691908796,3.26348789569763,,,,1.0038760601946606,1.5873978026582185,1.0257944587126375,1.021238969929784,4.957659212313046,1.8275862068965516,2.428571428571429,5,1,3.233310587789229,,,,,,598447,6152198.05,4342078.74,9440895.56,22133619,50.117081124419805,41.9319648742676,2.53870129585266,24.5803718566895,65.1749954223633,73.665168762207,79.0391693115234,77.9706115722656,62.6294746398926,4.68319892883301,2.52263975143433,28.2529449462891,54.9797744750977,2.7118513584137,,,,31121.85,4971669.15,5946123.86,18078.15,10966993.01,10,10,100,0,0.501170811244198,,,4.116655293894615,3.3399535557145184,3.7283044248045667
Chongwe,Lusaka,"","","",Chongwe,51,105,105003,0.205300550478199,2.48053472600064,,,,1.4882270086800924,1.4135392590128109,1.2657216907787086,1.3842007252768793,1.3757819875656403,4.431252136426604,1.471625817971649,4.6969729931391555,4.180999270811985,4.1682326425044725,2.8731792926452027,3.7448476340591297,2.1644070003724853,3.78094097800662,1.7844838518901742,3.8851619327330553,3.8096170390971658,3.4453925122197475,4.575685109833322,3.486661857035352,2.9554317763307325,2.861790446829446,1.230402871445861,1.7119320620183887,1.131304371638689,2.2766184818730424,4.8429563950906,3.0689655172413794,1.4285714285714286,1.631578948,4.555555555555555,4.431252136426604,,,,,,13693670,13229872,6474667,9908000,44906209,74.3732542642377,60.0092964172363,1.30290746688843,14.7197208404541,74.1530914306641,65.8362884521484,84.8928985595703,79.9813385009766,56.4561614990234,4.15094709396362,2.1050717830658,14.065299987793,37.4988250732422,1.45622372627258,1.6476817331788058,54.17098348724666,36.34956240389942,1849961.88,6025713.16,29892713.87,1086629.93,38855018.84,19,3,15.7894737,16,0.743732542642377,,,3.031415542213302,3.773092514050648,3.402254028131975
Kafue,Lusaka,"","","",Kafue,52,105,105004,0.378195643056614,4.58363955315458,,,,2.076271718811112,2.3714726687718803,1.2425309764186654,1.8190249926492208,1.9023402060681165,4.87484802152281,1.9532063573979404,4.68358883200539,4.298948781538611,4.083724171780397,3.816027798265637,3.9569730845575477,2.9498038123099075,3.875420923075747,1.6908400080862984,4.0995519518292705,3.567452318977425,2.913709677151399,4.27278701450277,3.3104597140464023,2.521769943796537,3.3736427484961067,1.3674104728186407,2.66815366168911,1.1719713614501788,2.2840434010837107,4.76715610054566,2.655172413793103,3.2857142857142856,5,1,4.87484802152281,,,,,,30183991,43755100,5909594,14344512,95793197,83.3552773063832,53.5563468933105,1.31628489494324,13.0467195510864,73.1438980102539,54.4949073791504,86.3103408813477,66.6253967285156,55.513973236084,4.23985195159912,1.9122633934021,16.0322532653809,45.1291427612305,1.74606370925903,1.5551245299194167,45.67635397003925,27.648073275566187,2950029.94,14119065.58,39122517.07,1092949.86,57284562.45,16,16,100,0,0.833552773063832,,,4.937424010761405,3.760153412206419,4.3487887114839126
Luangwa,Lusaka,"","","",Luangwa,53,105,105005,0.327588743148368,3.27341505052089,,,,1.0262639761532422,1.0341982026566663,1.1088208654519263,1.273741448593551,1.0654290260518742,2.2591393630706413,3.8924767417510835,3.139907170326564,3.3858753519642004,2.544167945548043,4.482357832425988,2.4595149431599808,1.5709673623946632,3.880769414676415,1.2018470409048634,2.532582293882301,2.114296801865559,2.7833594767810634,4.613024353740449,3.3353143236911555,4.850744001543276,3.441418405551053,1.025825838290764,1.2919259389280717,1.0485281521166498,1.1434647384125878,4.945570812426331,2.5172413793103448,2.142857142857143,3.133333332,2.5555555555555554,2.2591393630706413,,,,,,739011,1141900,2651567,8780984,14913462,30.3918566996717,27.5710487365723,2.85918998718262,25.9977951049805,54.7586402893066,46.4797248840332,76.3041839599609,90.0729827880859,55.460636138916,4.70409870147705,3.32149362564087,27.8353309631348,46.9998321533203,1.42049419879913,1.5681804049377273,91.2966283209893,26.495887105632104,207362.07,2470828.42,11105775.88,122114.07,13906080.44,15,8,53.3333333,7,0.303918566996717,,,2.6962363475353204,3.483481257132675,3.089858802333998
Lusaka,Lusaka,X,"","",Lusaka,54,105,105006,0.0352662388077647,1.04717311888034,,,,5,5,5,5,5,4.971986421633787,1,5,5,4.766621511512808,4.567627813519545,4.592598153420353,3.6724371633535773,4.682405099849092,1.1256374551267028,5,4.297109825707294,2.0300900727885387,4.697993274610683,3.9358340124121725,1.58092290176439,2.9199213939677797,5,4.916992550123147,5,1,1,5,4.285714285714286,3.787878788,3.2222222222222223,4.971986421633787,,,,,,112173025.24,127514989.02,97465389.16,46800000,395153403,85.3221561197083,66.328857421875,1.00003290176392,3.10297679901123,81.2990036010742,45.4540252685547,90.5576477050781,54.3367691040039,47.4664344787598,4.776451587677,1.102459192276,10.1056995391846,57.8101959228516,1.33918833732605,1.8836273225935594,27.246908593858148,35.36133630254775,32116993.48,33152985.82,907934080,0,973204059.3,33,23,69.6969697,10,0.853221561197083,,,4.379932604816894,4.080092548125861,4.230012576471378
Rufunsa,Lusaka,"","","",Rufunsa,55,105,105007,0.798453103070614,4.64899819139169,,,,1.0042791990050237,1.1292777594371206,1,1.2440907027344899,1.059832764358452,2.2337345673996074,2.9805892966922887,3.0518170199184533,3.3506693927831,3.0384396723497598,3.311443420091126,1.655401613659191,1.1400285361873541,2.941630215037519,1.6465341300763825,2.4500700640687065,1.4541993351154723,3.7846820771797103,3.5078401156401435,2.651900294164432,4.644595527723899,3.205680138007425,1,1.1031434384632595,1.011368027259491,1.1431796042588187,4.987684910654748,1.8275862068965516,2.428571428571429,5,1,2.2337345673996074,,,,,,122500,4171677.56,0,8478457.44,14372635,29.8774550386898,39.7899055480957,2.94723582267761,26.4971580505371,60.6611938476563,60.5644760131836,70.931022644043,97.4012451171875,64.8260726928711,4.28191566467285,3.39569973945618,33.196891784668,32.6295928955078,2.47803330421448,1.2091899286119643,87.25856276101118,30.503437653873767,0,872994.5,2671892.75,121871.37,3666758.62,10,10,100,0,0.298774550386898,,,3.6168672836998037,3.10096505504044,3.358916169370122
Chama,Muchinga,"","","",Chama,56,106,106001,1.43090292634369,8.54503494977465,2.2024798056826524,1.1568256967406707,2.454545454545454,1.0034855858895504,1.0503848811887229,1.0038824038282843,1.3384504557483092,1.061086065721563,1.3894240373957434,3.350521344800539,1.819497380130791,2.875477560495707,1.1691897571404535,2.125562101363803,2.1528603259401953,1.2411764329810628,2.7363578462968565,2.507616061596495,1.772677538333756,1.2278562782032854,3.448374360438013,2.2814869969151834,2.6887182509258505,3.1534577393538825,3.6063852505721212,1.0305745430565127,1.338152804757273,1.0168542299437464,1.1839831475493998,4.97322999049483,3.4827586206896552,1.5714285714285714,1.727272728,5,1.3894240373957434,1.5038174761816796,4.701126777966495,155281,8.92,71,100245,1657700,94600,9441210,14493755,12.7816773500035,34.8329925537109,4.17893552780151,33.2373008728027,38.3387603759766,74.8292617797852,74.2550888061523,95.6811904907227,66.8731231689453,3.46441006660461,4.00490236282349,35.0353355407715,37.4560317993164,3.65151762962341,1.2285300288499945,58.049944153071976,23.69145074027394,245490.6,2862087.43,3917044.44,156602.46,7181224.93,22,4,18.1818182,18,0.127816773500035,60.800806280227455,46.246642731564066,2.3048241650453143,2.4400651420198125,2.3724446535325634
Chinsali,Muchinga,X,"","",Chinsali,57,106,106002,0.515254788124253,5.22236424961212,1.76135871509537,1.3881503475268238,1.6060606060606055,1.0558359870973177,1.2801077731714248,1.033565268945159,1.5339084582965794,1.1635878123189074,3.0583814664452604,2.2308630029572263,3.6748671459383866,3.5903734171811874,2.8384574171033696,1.957398070158626,3.1567531802490367,1.230253675063203,2.2313021790646874,4.028404500702521,2.470296022761432,3.1601083641624883,4.1306726934485,3.3766942452539968,3.028693258927347,3.5790402881498675,2.9508837684127553,1.1994164567112526,1.3647717525578036,1.0662236479672786,1.2335926603202758,4.920468260061329,2.5172413793103448,2,2.8666666679999997,2.7777777777777777,3.0583814664452604,2.1270665416169225,3.5771243684546192,108426,17.49,85,1568288,8977983,817863,11435468,24399602,46.5750793803932,49.835880279541,2.32449913024902,23.0971851348877,58.273021697998,76.8520812988281,80.9631958007813,95.8669357299805,71.9097213745117,2.02058339118958,3.3775098323822,19.3408546447754,27.664192199707,2.60352540016174,1.4071154613817682,66.38631551387341,34.834975936983156,1601164.26,3087387.22,15121955.71,198829,20009336.19,15,7,46.6666667,8,0.465750793803932,105.46795049157951,184.54370898124068,2.6781195519224346,2.7601578591516147,2.7191387055370244
Isoka,Muchinga,"","","",Isoka,58,106,106003,0.391123849229842,4.7147410552499,1.6751680506128905,1.4621094540792225,1.8484848484848477,1.0167638034677708,1.103176584337153,1.0099682154698535,1.2274945016171714,1.0556101880114501,2.1924198275333597,2.2078367845028386,3.809457291337185,3.676774254830482,2.8975920081846294,1.8747402812031018,2.576837202876562,1.3299125127289555,2.3440481677916174,4.116059713036894,2.617617002487951,2.5992454793093573,3.9237298221702814,2.967960202668003,2.938917782947238,3.132960034648363,3.512331128932402,1.0081344538106498,1.825999539312778,1.0211660427344282,1.1098959544063087,4.953222605310318,2.103448275862069,1.4285714285714286,2,3,2.1924198275333597,1.8233544316533759,4.090798272106892,99271,20.23,81,472601.16,3339945.09,242889,8309126.4,13964562,29.0409054720084,50.1444206237793,2.18997669219971,21.8716716766357,58.9792022705078,77.8463592529297,77.0881423950195,94.1722030639648,70.7853775024414,1.9373641014099099,3.24501895904541,23.8963947296143,30.6340827941895,2.99463868141174,1.359957312013968,57.64843220444372,25.29037080814916,65313.55,6991167.5,4895655.93,93541.05,12045678.03,12,3,25,9,0.290409054720084,83.70144755265889,121.3413588056935,2.356348116381304,2.833057194243424,2.594702655312364
Mafinga,Muchinga,"","","",Mafinga,59,106,106004,0.342165862893239,3.79653022050146,1.7715076540699317,1.6702206626627978,1.2424242424242413,1.0003687243142663,1.0385144410539116,1.002872814672092,1.2666616681368226,1.0153214642976276,1.4262195699088192,2.4150516836037976,3.086776279914533,3.374735202686484,2.176801074523898,1.1094983248053367,2.0665907011076916,1.083249127914507,2.583805339693484,4.772273417301916,1.6101196202390327,1.947863594219636,4.3653676457639765,2.5296623280745303,2.7027077576907086,3.387411516833875,2.6876680200692604,1.0086964553570037,1.2151251107205046,1.03285464629448,1.054793961290965,4.9637514558825675,1.9655172413793105,2.571428571428571,5,1,1.4262195699088192,1.765136172118245,4.372954886524402,109504,27.94,91,12840,1279440,70000,8708749,10071029,13.5267210530324,47.3678398132324,2.9122941493988,26.1558074951172,50.3715744018555,87.0513381958008,73.6786270141602,98.3667984008789,68.3944320678711,1.31435906887054,4.15109634399414,29.1871643066406,24.2960243225098,3.41404128074646,1.2358785752363728,62.63266394704188,39.30964365882257,69826,1820794.82,7548508.06,46639.43,9485768.31,11,11,100,0,0.135267210530324,79.52904916715372,86.62485671756284,2.8671636565242795,2.267852684556528,2.5675081705404037
Mpika,Muchinga,"","","",Mpika,60,106,106005,1.42215847560149,8.89505523887776,3.6092752640795345,1.1211687698225252,2.2727272727272725,1.0025853493988686,1.2088723286307985,1.0047085842877683,1.5802084680976183,1.1388157707322737,2.3062317636647145,2.1069213544586107,3.708351760438571,3.723342106640162,3.267403534464234,2.6626759937497018,2.9209657521303942,1.5360698103580663,2.6769399375333585,2.829580529602252,3.108455851285896,3.034696040200276,3.8351879620304783,3.8508891010278736,3.344098002084879,3.254288607217721,2.932165968471521,1.3081869106510153,1.6806519832457716,1.0166868536019007,1.0605013084890904,4.952727619555991,1.8275862068965516,2.142857142857143,4.2,1.4444444444444444,2.3062317636647145,1.200737410154164,4.752490714235615,304708,7.599,74,75000,6708015,114731,11907867,22005613,31.3453935593614,51.496639251709,2.29103136062622,21.2111511230469,63.3954620361328,68.3684005737305,79.3876419067383,90.6664276123047,67.4656600952148,3.15873908996582,2.80359053611755,20.3595008850098,31.9047698974609,2.14977335929871,1.572794382342667,60.02503350183144,35.15317853598414,2474509.25,5760962.08,3879056.61,51497.4,12166025.34,10,8,80,2,0.313453935593614,39.07960079814117,39.926832705409765,3.2137470304268057,3.133456775755156,3.173601903090981
Nakonde,Muchinga,"","","",Nakonde,61,106,106006,0.389687651655322,4.20000451044358,2.6333483966935924,2.064579256360078,2.3939393939393936,1.0016792290095546,1.079755825918838,1.0152101172813908,1.2393239243359797,1.029524828979258,2.0588456288597667,1.7022256437099292,3.9962842845536253,3.9722490852204344,3.0376493839527883,3.3389090173351486,2.6777408543042682,1.2620510768815905,2.4545693798664594,4.280127421965348,3.4296900128065846,2.7028647396587657,3.456435823511959,3.535583086283392,3.2788253002275707,3.592505469286092,2.813757000009539,1.0575147359652546,1.0667148085102074,1.013393653338031,1.0596997255398732,4.985455046643564,2.2413793103448274,2.142857142857143,3.46153846,2.111111111111111,2.0588456288597667,1.2405041037209954,4.906846159765497,201047,42.55,72,49590,2593626,370615,8429822,11443653,26.336266924556302,56.9193687438965,2.00324368476868,17.680643081665,60.6517562866211,60.2340965270996,77.7623901367188,95.3262100219727,69.683219909668,1.78159928321838,2.51469349861145,23.054759979248,37.3403396606445,2.45148634910584,1.5385072923526475,66.65007339283154,37.16613099983784,461800.1,564666.66,3131630,50815.11,4208911.87,13,8,61.5384615,5,0.263362669245563,41.92960849950509,20.934964809223715,2.86021654980797,3.011950832882537,2.9360836913452535
Shiwang'andu,Muchinga,"",X,"",Shiwan'gandu,62,106,106007,0.76115826876449,6.11613103604019,1.444397371443635,1.1336122545380931,1.4242424242424239,1.0001782999585427,1.0126123034161176,1.0291857450579742,1.248447597765363,1.011436788842406,1.3555191219679208,2.5019037600535516,2.3058873229626364,3.070967251657072,2.9604397408691012,1.509974620953459,3.0017994246636497,1.0813011029872355,2.057605113620064,4.031056153308161,1.756142378352866,3.0969769315795554,4.685596693598679,3.397979237558535,3.1544841841622087,3.9940690784910684,2.8459823866948972,1.0102361548942844,1.3405600873511334,1.0078273560806257,1.0924483170996309,4.982564737559381,2.5172413793103448,2,2.8666666679999997,2.7777777777777777,1.3555191219679208,2.2461876607602482,4.543023348146753,74759,8.06,88,7500,454050,711150,8522910.84,9695611,12.0951634713893,46.2040634155273,3.69279026985168,30.4644660949707,59.7297248840332,82.2340698242188,79.9277801513672,98.3999252319336,73.6418914794922,2.01806592941284,4.01977300643921,19.8536319732666,19.7003345489502,2.58315801620483,1.4731921619124757,74.51595835636464,36.618299426186745,82188.63,2882462.4,1868300,78690,4911641.03,15,7,46.6666667,8,0.120951634713893,114.00514774140906,65.69966198049734,2.4911588340637114,2.756625594705433,2.623892214384572
